timestamp,machine_id,lot_id,panel_id,is_read
2026-08-07 00:00:08.968,ELC-DEP-01-L,1260711018020,126071101800001056,TRUE
2026-08-07 00:00:08.403,LIN-INNLDI-03-L,1260804008000,ERROR_202608070700084035,TRUE
2026-08-07 00:00:01.743,SMK-BRU-01-UL,1260720062020,12607110010003G004,TRUE
2026-08-07 00:00:01.268,SMK-SPR-01-L,1260622030000,126062203000001076,TRUE
2026-08-07 00:00:00.744,LAM-BOP-02-UL,1260801109000,126080110900010030,TRUE
2026-08-07 00:00:26.936,LIN-INNLDI-03-L,1260804008000,ERROR_202608070700269362,TRUE
2026-08-07 00:00:22.357,WIR-Pretreatment-01-UL,1260708010010,12607080100003A143,TRUE
2026-08-07 00:00:21.433,LAM-BOP-02-L,1260801110000,126080111000012026,TRUE
2026-08-07 00:00:20.699,LAM-BOP-02-UL,1260801109000,126080110900010026,TRUE
2026-08-07 00:00:19.388,WIR-Decoatbake-01-L,1260620158010,12606201580001C219,TRUE
2026-08-07 00:00:20.917,LAM-BOP-01-L,1260801144000,126080114400008014,TRUE
2026-08-07 00:00:18.863,SUR-FLM-01-UL,1260715042020,126071604700001044,TRUE
2026-08-07 00:00:19.435,CPP-Horizontalplating-01-L,1260715022000,126071502200058029,TRUE
2026-08-07 00:00:17.534,SMK-SPR-01-L,1260622030000,126062203000001078/0,TRUE
2026-08-07 00:00:13.997,CPP-Horizontalplating-01-UL,1260709001010,126072501300400005,TRUE
2026-08-07 00:00:46.160,AOI-RESAOI-01-L,1260704109000,126070410900001022,TRUE
2026-08-07 00:00:45.275,SMK-BRU-01-UL,1260720062020,12607110010003G023,TRUE
2026-08-07 00:00:45.152,LAM-BOP-02-L,1260801110000,126080111000012020,TRUE
2026-08-07 00:00:44.988,SUR-FLM-01-UL,1260715042020,126071604700001035,TRUE
2026-08-07 00:00:42.938,CPP-Horizontalplating-01-L,1260715022000,126071502200058017,TRUE
2026-08-07 00:00:42.686,LIN-INNLDI-03-L,1260804008000,ERROR_202608070700426868,TRUE
2026-08-07 00:00:37.233,CPP-Horizontalplating-01-UL,1260709001010,126072501300400008,TRUE
2026-08-07 00:00:42.777,LAM-BOP-02-UL,1260801109000,126080110900010020,TRUE
2026-08-07 00:00:36.350,ELC-PUL-02-UL,1260630330020,126063033000001052,TRUE
2026-08-07 00:00:34.917,LAM-BOP-01-L,1260801144000,126080114400008015,TRUE
2026-08-07 00:00:35.972,SMK-SPR-01-L,1260622030000,126062203000001006,TRUE
2026-08-07 00:00:36.139,GLD-RinseENEPIG-01-UL,,12606100020001C240,TRUE
2026-08-07 00:00:34.147,LIN-INNTRE-02-UL-2,,126080407500008078,TRUE
2026-08-07 00:00:33.409,ELC-DEP-01-L,1260711018020,126071101800001009,TRUE
2026-08-07 00:00:32.623,WIR-Decoatbake-01-UL,1260715023000,126071502300058042,TRUE
2026-08-07 00:00:29.525,ELC-PUL-01-L,1260714007020,126071400700001056,TRUE
2026-08-07 00:01:00.094,WIR-Pretreatment-01-UL,1260708010010,12607080100003A142,TRUE
2026-08-07 00:00:58.677,ELC-DEP-01-L,1260711018020,126071101800001006,TRUE
2026-08-07 00:00:55.969,WIR-Decoatbake-01-L,1260620158010,12606201580001C197,TRUE
2026-08-07 00:00:55.918,LAM-BOP-02-L,1260801110000,126080111000012018,TRUE
2026-08-07 00:00:52.284,SMK-SPR-01-L,1260622030000,126062203000001029/0,TRUE
2026-08-07 00:00:53.500,CPP-Patternplating-01-L,1260616092000,12606160920001C059,TRUE
2026-08-07 00:00:54.840,LAM-BOP-02-UL,1260801109000,126080110900010018,TRUE
2026-08-07 00:01:28.051,ELC-PUL-01-UL,1260715030000,126071503000001024,TRUE
2026-08-07 00:01:26.672,LAM-BOP-02-UL,1260801109000,126080110900010012,TRUE
2026-08-07 00:01:26.757,LIN-OUTVAP-01-UL,,12606160910001C063,TRUE
2026-08-07 00:01:22.998,ELC-PUL-02-UL,1260630330020,126063033000001021,TRUE
2026-08-07 00:01:19.188,LAM-BOP-01-L,1260801144000,126080114400008017,TRUE
2026-08-07 00:01:20.844,LAM-BOP-02-L,1260801110000,126080111000012014,TRUE
2026-08-07 00:01:18.000,GLD-RinseENEPIG-01-UL,,12606100020001C183,TRUE
2026-08-07 00:01:21.125,CPP-Horizontalplating-01-UL,1260709001010,Error_202608070701211259,FALSE
2026-08-07 00:01:17.719,WIR-Decoatbake-01-UL,1260715023000,126071502300058056,TRUE
